id,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp_3,accepted_cmp_4,accepted_cmp_5,accepted_cmp_1,accepted_cmp_2,complain,age,customer_years,num_no_deal_purchases
6742,Undergraduate,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,43,8.97,2
1172,PhD,Married,92491.0,0,0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,39,8.99,23
569,Undergraduate,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,31,8.05,17
4686,PhD,Widow,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,60,7.91,24
1381,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,40,7.93,7
2634,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,43,7.71,3
10905,Undergraduate,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,67,9.17,6
1744,High School,Single,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,57,8.5,3
1000,Master,Together,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,61,8.41,19
3828,Undergraduate,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,71,8.87,24
8605,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,58,7.78,3
10304,Undergraduate,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,63,9.01,3
4351,Undergraduate,Widow,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,67,8.68,3
10129,Undergraduate,Together,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,56,7.08,19
2499,Master,Single,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,64,8.57,16
10092,Undergraduate,Widow,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,68,8.87,18
7500,Undergraduate,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,55,7.69,15
5796,Undergraduate,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,59,8.1,21
10556,Undergraduate,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,63,7.61,9
1064,PhD,Married,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,51,8.14,3
48,Undergraduate,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,58,7.69,6
7610,Undergraduate,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,39,8.71,9
263,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,77,7.6,6
10814,Undergraduate,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,75,8.96,23
9710,PhD,Widow,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,53,8.95,19
9292,Undergraduate,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,70,9.18,21
10250,High School,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,75,9.11,2
7881,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,76,8.26,22
5847,Undergraduate,Widow,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,53,8.59,17
737,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,73,8.83,11
3571,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,61,9.21,13
7807,Undergraduate,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,48,9.06,6
3878,Master,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,42,7.84,3
5092,PhD,Widow,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,73,8.08,11
2154,Undergraduate,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,51,9.02,2
5394,High School,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,43,8.79,2
3798,Undergraduate,Married,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,54,8.56,3
3524,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,51,8.73,6
5247,PhD,Married,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,67,7.24,3
5883,Undergraduate,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,50,8.6,15
2118,Master,Married,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,58,8.23,14
8812,Master,Widow,13533.0,1,0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,43,8.25,3
6616,Undergraduate,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,47,8.19,12
2797,Undergraduate,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,45,8.37,24
4328,Master,Married,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,36,8.48,4
9167,Undergraduate,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,66,8.77,20
10560,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,42,7.55,3
2631,Undergraduate,Together,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,40,8.41,15
8312,High School,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,61,7.55,4
5534,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,47,8.2,6
5093,PhD,Widow,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,48,9.29,3
7592,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,76,8.71,8
8895,Undergraduate,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,37,9.65,19
8584,PhD,Together,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,70,8.41,15
2694,Undergraduate,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,55,7.79,3
8910,Undergraduate,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,67,9.17,6
7433,Undergraduate,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,37,9.34,4
164,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,45,9.22,9
10477,PhD,Together,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,49,8.57,5
2681,Master,Married,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,38,8.98,17
5150,High School,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,43,9.04,3
5283,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,46,7.87,4
9645,Undergraduate,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,54,9.22,22
10678,Undergraduate,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,63,8.09,21
7261,Undergraduate,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,51,9.0,7
9648,Undergraduate,Single,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,55,9.81,6
2870,Undergraduate,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,49,9.28,10
8008,Undergraduate,Together,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,39,8.3,5
1513,Master,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,43,9.34,3
6173,Undergraduate,Together,77298.0,0,1,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,43,8.89,22
1419,Undergraduate,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,72,8.65,3
9150,PhD,Single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,59,7.08,3
7960,Master,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,60,8.38,24
1250,Undergraduate,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,46,7.5,5
9905,Undergraduate,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,70,8.47,4
10691,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,62,8.55,3
7002,Undergraduate,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,67,8.81,12
2952,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,45,7.71,4
8439,Undergraduate,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,58,7.57,11
762,Master,Together,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,41,7.9,19
2831,Undergraduate,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,46,7.52,22
6977,Undergraduate,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,48,9.22,27
6289,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,71,8.68,6
4168,Undergraduate,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,56,8.79,5
8397,Undergraduate,Married,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,71,7.25,2
9284,Undergraduate,Together,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,64,8.41,17
6237,PhD,Single,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,56,8.47,25
3130,Undergraduate,Single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,58,8.74,2
1619,Undergraduate,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,66,7.68,15
1990,PhD,Single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,48,9.64,15
5513,Undergraduate,Together,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,56,9.73,2
269,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,59,9.13,9
8093,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,53,7.51,12
10513,Undergraduate,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,30,8.95,10
10177,Undergraduate,Widow,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,68,8.88,14
2549,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,39,8.45,3
5782,Master,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,40,8.26,18
10057,Undergraduate,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,71,8.45,20
10307,Undergraduate,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,66,8.34,13
8566,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,61,7.55,2
2415,Undergraduate,Together,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,60,7.5,10
5684,Master,Widow,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,51,8.14,3
8334,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,51,8.73,4
9166,Undergraduate,Married,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,54,8.31,17
1440,Master,Together,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,44,9.73,21
78,Undergraduate,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,53,8.3,3
5441,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,57,8.35,11
5302,Undergraduate,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,36,8.88,14
4687,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,64,8.61,22
1087,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,47,8.61,4
6859,Undergraduate,Single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,35,8.39,5
9860,Undergraduate,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,63,8.8,6
7129,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,60,8.87,15
5866,Undergraduate,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,48,7.79,6
10521,Undergraduate,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,45,8.15,4
7393,Undergraduate,Together,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,44,9.22,3
7849,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,52,8.31,23
332,Undergraduate,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,65,8.78,8
9847,Master,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,67,9.82,12
531,PhD,Widow,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,68,9.28,11
9576,PhD,Together,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,40,8.16,5
6906,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,69,8.82,16
7419,Master,Widow,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,54,7.69,3
3170,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,65,8.34,13
8527,Master,Together,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,57,8.47,9
7872,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,47,9.06,21
10595,Undergraduate,Married,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,32,8.4,4
4609,PhD,Married,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,56,7.17,12
5010,Undergraduate,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,34,7.91,2
4427,Master,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,27,9.29,26
11148,Undergraduate,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,47,8.62,2
1168,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,44,9.17,19
9595,Undergraduate,Together,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,61,8.17,12
10163,PhD,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,38,8.23,18
2886,Master,Widow,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,51,8.07,24
6710,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,71,9.12,5
5316,Master,Together,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,46,8.74,5
9029,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,50,8.93,21
521,Undergraduate,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,37,9.29,14
1459,PhD,Married,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,56,9.48,12
10241,Master,Widow,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,47,8.05,2
1630,Undergraduate,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,43,8.48,13
3254,Undergraduate,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,51,8.22,12
9064,Undergraduate,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,40,9.31,18
3678,Undergraduate,Widow,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,49,9.48,7
4227,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,54,8.56,3
9467,Undergraduate,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,38,7.16,3
8486,Master,Together,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,51,9.98,9
2186,Master,Together,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,45,7.25,20
3286,PhD,Widow,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,55,7.99,3
8602,Undergraduate,Widow,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,58,8.07,22
3722,Undergraduate,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,50,7.71,3
6715,PhD,Single,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,74,8.91,13
4796,Undergraduate,Widow,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,70,7.7,3
9612,Master,Single,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,35,7.5,3
3766,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,63,9.38,15
1399,Undergraduate,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,64,7.95,18
1570,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,71,8.87,22
3426,Undergraduate,Widow,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,47,8.47,20
3074,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,38,9.21,16
8341,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,53,7.67,2
5180,PhD,Widow,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,54,7.71,6
6461,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,53,8.62,21
7679,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,37,7.62,4
10702,Undergraduate,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,38,9.81,13
7505,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,65,7.95,3
5113,PhD,Widow,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,51,8.48,14
10858,Undergraduate,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,47,8.31,17
2961,Undergraduate,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,40,8.85,11
2747,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,34,9.34,18
3010,Master,Together,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,33,7.9,18
5790,Undergraduate,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,37,8.93,3
6892,Undergraduate,Widow,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,54,7.82,12
1743,Undergraduate,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,48,7.6,9
3578,Undergraduate,Widow,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,73,8.2,8
8462,High School,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,44,9.31,3
5558,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,68,7.76,13
4619,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,77,7.6,27
8780,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,72,8.55,14
10789,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,58,8.85,3
10779,Undergraduate,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,39,7.72,3
5896,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,35,7.79,13
2337,Undergraduate,Widow,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,51,8.19,3
10951,Undergraduate,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,54,7.93,10
544,Undergraduate,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,68,8.16,12
17,PhD,Married,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,51,8.56,20
10680,Undergraduate,Together,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,36,7.67,5
3265,Undergraduate,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,63,8.79,3
5623,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,42,8.27,3
5832,Master,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,62,7.7,21
5544,Undergraduate,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,52,9.22,18
6417,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,51,9.22,22
5831,Undergraduate,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,55,9.36,12
